rating,reviews,address,price,bathrooms,beds,guests,toiles,bedrooms,studios,has_rating
4.61,18,"Sodiem Siolim, Goa, India",22253,5,3,8,0,3,0,1
5.0,12,"Siolim, Goa, India",4579,5,1,3,0,1,0,1
5.0,3,"Waddo, Siolim Goa, India",5753,1,1,2,0,1,0,1
4.857475195517684,1,"Kodaikanal, Tamil Nadu, India",7770,2,2,6,0,2,0,0
4.857475195517684,1,"Kodaikanal, Tamil Nadu, India",8231,3,2,10,0,2,0,0
4.87,16,"Mysuru, Karnataka, India",8558,5,4,12,0,4,0,1
4.53,59,"Kodaikanal, TN, India",4565,2,2,8,0,2,0,1
5.0,8,"Siolim, Goa, India",4008,2,2,4,0,2,0,1
4.857475195517684,1,"Kodaikanal, Tamil Nadu, India",6178,2,2,8,0,2,0,0
5.0,3,"Chikmagalur, Karnataka, India",6847,5,2,6,0,2,0,1
4.857475195517684,2,"Kodaikanal, Tamil Nadu, India",3435,0,1,2,0,1,0,0
4.857475195517684,1,"Kodaikanal, Tamil Nadu, India",25133,4,5,14,0,5,0,0
4.857475195517684,2,"Mussoorie, Uttarakhand, India",10271,3,3,8,0,3,0,0
4.857475195517684,0,"Mahabaleshwar, Maharashtra, India",4000,0,1,2,0,1,0,0
4.857475195517684,0,"Mandrem, Goa, India",50000,6,5,15,0,5,0,0
4.9,10,"Siolim, Goa, India",3794,1,1,3,0,1,0,1
4.76,33,"Chikkamagaluru, Karnataka, India",5390,2,2,6,0,2,0,1
4.67,6,"Athanavur, Tamil Nadu, India",4279,1,1,2,0,1,0,1
4.857475195517684,2,"Nagala Park, Kolhapur, India",1381,1,1,5,0,1,0,0
4.857475195517684,1,"Mahabaleshwar, Maharashtra, India",2120,0,1,4,0,1,0,0
4.857475195517684,1,"Yelagiri, Tamil Nadu, India",9586,3,3,8,0,3,0,0
4.83,12,"Yelagiri, Tamil Nadu, India",3903,2,1,7,0,1,0,1
4.857475195517684,0,"Canacona, Goa, India",2282,1,1,2,0,1,0,0
4.857475195517684,0,"Kodaikanal, Tamil Nadu, India",1379,5,1,2,0,1,0,0
4.857475195517684,0,"Arambol, Goa, India",1193,1,1,2,0,1,0,0
4.857475195517684,0,"Arambol, Goa, India",1027,1,1,2,0,1,0,0
4.857475195517684,0,"Kodaikanal, Tamil Nadu, India",4622,2,2,6,0,2,0,0
4.857475195517684,0,"Kodaikanal, Tamil Nadu, India",20555,6,6,16,0,6,0,0
4.857475195517684,1,"Kodaikanal, Tamil Nadu, India",4615,0,1,2,0,1,0,0
4.857475195517684,2,"Chikmagalur, Karnataka, India",1540,0,1,2,0,1,0,0
4.71,21,"Kodaikanal, Tamil Nadu, India",2568,0,1,2,0,1,0,1
4.857475195517684,2,"Arambol, Goa, India",6847,4,4,16,0,4,0,0
5.0,9,"Siolim, Goa, India",4586,2,2,4,0,2,0,1
4.857475195517684,0,"Mandrem, Goa, India",3994,0,1,4,0,1,0,0
5.0,5,"Panaji, Goa, India",3994,0,1,2,0,1,0,1
4.65,17,"McLeod Ganj, Himachal Pradesh, India",2311,5,1,4,0,1,0,1
4.78,9,"Arambol, Goa, India",1130,0,1,2,0,1,0,1
4.857475195517684,1,"Arambol, Goa, India",1728,5,1,3,0,1,0,0
4.87,30,"Arambol, Goa, India",1149,1,1,2,0,1,0,1
4.64,14,"Kodaikanal, Tamil Nadu, India",4639,1,1,6,0,1,0,1
4.857475195517684,0,"Mahabaleshwar, Maharashtra, India",2420,0,1,4,0,1,0,0
4.857475195517684,0,"Arambol, Goa, India",1623,3,2,16,0,2,0,0
4.857475195517684,0,"Mandrem, Goa, India",1027,5,1,0,0,1,0,0
4.75,4,"Chikmagalur, Karnataka, India",5362,2,2,6,0,2,0,1
4.58,24,"Thrissur, Kerala, India",2798,5,3,6,0,3,0,1
4.857475195517684,1,"Mahabaleshwar, Maharashtra, India",22824,5,4,8,0,4,0,0
5.0,6,"Siolim, Goa, India",5149,2,2,4,0,2,0,1
4.5,4,"Siolim, Goa, India",2282,1,1,4,0,1,0,1
4.6,5,"Yelagiri, Tamil Nadu, India",3424,2,1,8,0,1,0,1
4.857475195517684,0,"Mandrem, North Goa, Goa, India",3195,0,1,2,0,1,0,0
4.857475195517684,0,"Mahabaleshwar, Maharashtra, India",2999,0,1,2,0,0,1,0
4.857475195517684,0,"Panaji, Goa, India",7987,0,1,2,0,1,0,0
4.857475195517684,0,"Kodaikanal, Tamil Nadu, India",4639,1,1,2,0,1,0,0
4.857475195517684,1,"Arambol, Goa, India",1141,2,2,4,0,2,0,0
4.857475195517684,1,"Arambol, Goa, India",9129,4,4,16,0,4,0,0
4.857475195517684,0,"Mussoorie, Uttarakhand, India",2282,0,1,3,0,1,0,0
4.857475195517684,1,"Mandrem, North Goa, Goa, India",5934,0,1,3,0,1,0,0
4.857475195517684,2,"Yelagiri, Tamil Nadu, India",4325,0,1,6,0,1,0,0
4.857475195517684,0,"Mysuru, Karnataka, India",5934,6,4,8,0,4,0,0
4.857475195517684,2,"Kotagiri, Tamil Nadu, India",2796,0,2,4,0,0,1,0
4.857475195517684,1,"Panaji, Goa, India",1129,0,1,2,0,1,0,0
4.857475195517684,0,"Arambol, Goa, India",913,1,1,2,0,1,0,0
4.857475195517684,0,"Mandrem, Goa, India",912,1,1,2,0,0,1,0
4.857475195517684,2,"Arambol, Goa, India",1141,0,1,2,0,1,0,0
4.92,12,"Thekkady, Kerala, India",1369,0,1,2,0,1,0,1
4.857475195517684,0,"Bhagtpura, Uttarakhand, India",18259,5,2,4,0,2,0,0
4.67,3,"Mysuru, Karnataka, India",9756,6,6,12,0,6,0,1
4.857475195517684,1,"Mandrem, Goa, India",1500,1,1,2,0,1,0,0
4.857475195517684,0,"Mandrem, Goa, India",1711,0,1,2,0,1,0,0
4.857475195517684,0,"Dharamshala, Himachal Pradesh, India",2000,8,8,16,0,8,0,0
4.857475195517684,0,"Arambol, Goa, India",1777,0,1,2,0,1,0,0
4.857475195517684,2,"Arambol, Goa, India",1141,1,1,4,0,1,0,0
4.857475195517684,0,"Satara, Maharashtra, India",17118,5,4,16,0,4,0,0
4.857475195517684,0,"Srinagar, Jammu and Kashmir, India",25116,3,3,8,0,3,0,0
4.857475195517684,1,"Rishikesh, Uttarakhand, India",2853,2,2,2,0,2,0,0
4.857475195517684,2,"Kolhapur, Maharashtra, India",913,5,1,6,0,1,0,0
4.857475195517684,0,"Kodaikanal, Tamil Nadu, India",6847,2,2,5,0,2,0,0
4.857475195517684,0,"Arambol, Goa, India",13694,6,6,16,0,6,0,0
4.857475195517684,0,"Tamga, Issyk-Kul Region, Kyrgyzstan",912,0,25,16,0,25,0,0
4.857475195517684,0,"Vagamon, Kerala, India",8559,0,1,3,0,1,0,0
4.857475195517684,1,"Kumily, Tamil Nadu, India",1084,5,1,2,0,1,0,0
4.857475195517684,1,"Mandrem, Goa, India",4005,0,3,4,0,3,0,0
4.857475195517684,0,"Kolhapur, Maharashtra, India",1826,0,1,2,0,1,0,0
4.8,5,"Badami, Karnataka, India",4565,0,1,2,0,1,0,1
4.857475195517684,0,"Srinagar, India",1274,8,10,0,0,10,0,0
4.857475195517684,0,"Mahabaleshwar, Maharashtra, India",11411,1,1,4,0,1,0,0
4.857475195517684,0,"Kumily, Tamil Nadu, India",7988,3,3,8,0,3,0,0
4.857475195517684,2,"Lonavla, Maharashtra, India",22200,5,4,14,0,4,0,0
4.58,12,"Lonavla, Maharashtra, India",20769,3,2,8,0,2,0,1
4.88,156,"Habarana, North Central Province, Sri Lanka",8208,0,1,3,0,1,0,1
4.857475195517684,1,"Varkala, Kerala, India",5135,0,1,2,0,1,0,0
4.86,130,"Pokhara, Mid-Western Development Region, Nepal",1550,1,1,2,0,1,0,1
4.857475195517684,1,"Paud, Maharashtra, India",16319,3,3,9,0,3,0,0
4.74,23,"Mirik, West Bengal, India",20700,5,3,8,0,3,0,1
4.73,11,"Bordi, Maharashtra, India",13694,3,3,10,0,3,0,1
4.92,37,"Kollam, Kerala, India",3880,1,1,2,0,1,0,1
4.71,17,"Pokhara, Western Region, Nepal",3648,5,1,2,0,1,0,1
4.71,35,"Pokhara, Nepal",1094,5,4,3,0,4,0,1
4.857475195517684,0,"Lonavla, Maharashtra, India",20800,3,3,12,0,3,0,0
5.0,4,"Pokhara, Western Development Region, Nepal",20248,3,3,6,0,3,0,1
4.857475195517684,0,"Lonavla, Maharashtra, India",25350,5,4,15,0,4,0,0
4.69,49,"Habarana, North Central Province, Sri Lanka",8208,0,1,3,0,1,0,1
4.78,52,"Tambon Chong Kham, Chang Wat Mae Hong Son, Thailand",1486,0,1,2,0,1,0,1
4.857475195517684,2,"Issyk-Kul, Issyk-Kul Region, Kyrgyzstan",9121,5,2,6,0,2,0,0
4.67,22,"Dambulla, Central Province, Sri Lanka",1094,2,2,4,0,2,0,1
4.78,23,"Habarana, Sri Lanka",8208,0,1,3,0,1,0,1
4.857475195517684,0,"Chok Tal, Issyk-Kul Region, Kyrgyzstan",7296,1,3,6,0,3,0,0
4.857475195517684,1,"Kovalam, Kerala, India",1712,0,1,2,0,1,0,0
4.857475195517684,2,"Dambulla, Central Province, Sri Lanka",1642,0,1,2,0,1,0,0
4.84,31,"Shillong, Meghalaya, India",2992,0,2,5,0,2,0,1
4.857475195517684,2,"Lonavla, Maharashtra, India",35319,4,5,8,0,5,0,0
4.857475195517684,1,"Virar, Maharashtra, India",14035,5,3,16,0,3,0,0
4.857475195517684,1,"Cholpon Ata, Issyk-Kul Region, Kyrgyzstan",6840,5,3,10,0,3,0,0
4.857475195517684,2,"Kappil, Kerala, India",2068,0,1,3,0,1,0,0
4.857475195517684,1,"Dambulla, Central Province, Sri Lanka",9121,2,3,7,0,3,0,0
4.857475195517684,1,"Edaikazhinadu, Tamil Nadu, India",9129,3,2,6,0,2,0,0
4.857475195517684,1,"Kurskoe, Issyk-Kul Region, Kyrgyzstan",8117,1,1,4,0,0,1,0
4.77,48,"Prantik, West Bengal, India",3422,5,2,4,0,2,0,1
4.857475195517684,1,"Puducherry, India",1501,0,1,3,0,1,0,0
4.857475195517684,1,"Cholpon-Ata, Issyk-Kul Region, Kyrgyzstan",13681,5,4,14,0,4,0,0
4.857475195517684,1,"Kanazawa, Ishikawa, Japan",22476,5,2,4,0,2,0,0
4.88,17,"Ichinoseki-shi, Iwate-ken, Japan",2993,0,1,3,0,1,0,1
4.84,202,"由布市湯布院町川上字久保, 大分県, Japan",18885,2,5,16,0,5,0,1
4.857475195517684,1,"Nakagyō-ku, Kyoto, Kyoto, Japan",34553,1,2,4,0,2,0,0
4.98,41,"荒川区東日暮里, 東京都, Japan",21380,0,1,3,0,1,0,1
4.78,27,"Shimogyō-ku, Kyōto-shi, Kyōto-fu, Japan",10175,1,2,5,0,2,0,1
4.75,55,"Minato-ku, Ōsaka-shi, Ōsaka-fu, Japan",28852,3,10,16,0,10,0,1
5.0,5,"Tatsuno, Kamiina District, Nagano, Japan",8160,0,1,0,1,1,0,1
4.92,499,"高山市天満町5丁目, 岐阜県, Japan",10406,2,3,6,0,3,0,1
4.87,434,"京都市, 京都府, Japan",20724,3,2,4,0,2,0,1
4.91,43,"Shimada, Shizuoka, Japan",5021,1,1,4,0,1,0,1
4.75,410,"Komoro, Nagano Prefecture, Japan",4384,1,2,4,0,2,0,1
4.9,541,"Kyoto, Kyoto Prefecture, Japan",9027,1,3,6,0,3,0,1
4.74,54,"Minami, Yamanashi, Japan",17426,1,3,4,0,0,0,1
4.78,242,"Yaita, Tochigi Prefecture, Japan",4587,1,3,14,0,3,0,1
4.71,218,"朝来市生野町黒川 p15ー1, 兵庫県, Japan",2328,0,5,16,0,5,0,1
4.75,101,"Nagano, Japan",10542,0,3,5,0,3,0,1
4.9,439,"Mitoyo-shi, Kagawa-ken, Japan",3892,1,3,10,0,3,0,1
4.87,135,"Isumi, Chiba, Japan",20109,1,2,10,0,2,0,1
4.76,87,"Nagasaki, Japan",17026,2,2,8,0,2,0,1
4.94,17,"Mizukami, Kuma District, Kumamoto, Japan",3658,0,5,8,0,5,0,1
4.88,112,"Aso, Kumamoto, Japan",7050,1,2,7,0,2,0,1
4.84,64,"Nishinari-ku, Osaka, Osaka, Japan",6295,2,4,10,0,4,0,1
4.78,198,"Ogano-machi, Saitama-ken, Japan",9643,1,3,16,0,3,0,1
4.84,148,"京都市, 京都府, Japan",4616,3,3,7,0,3,0,1
4.93,369,"Takasaki, Gunma Prefecture, Japan",7243,1,2,6,0,2,0,1
4.84,165,"京都市, 京都府, Japan",3497,1,2,5,0,2,0,1
4.88,329,"Yamanouchi-machi, Nagano-ken, Japan",4124,0,1,4,0,1,0,1
4.67,106,"Chūō-ku, Ōsaka-shi, Ōsaka-fu, Japan",20197,2,3,8,0,3,0,1
4.89,74,"Kagamino-chō, Tomata-gun, Okayama-ken, Japan",4663,1,3,9,0,3,0,1
4.92,12,"Nishinari Ward, Osaka, Osaka, Japan",3121,2,3,6,0,3,0,1
4.86,390,"Odai, Mie Prefecture, Japan",6784,5,2,5,0,2,0,1
4.79,236,"Kyoto, Kyoto Prefecture, Japan",3527,1,2,5,0,2,0,1
4.9,248,"Ōsaka-shi, Ōsaka-fu, Japan",6923,1,3,6,0,3,0,1
4.91,230,"大和郡山市, 奈良県, Japan",2020,0,1,4,0,1,0,1
4.92,216,"Sakyo-ku, Kyoto, Kyoto Prefecture, Japan",16787,1,2,4,0,2,0,1
4.94,32,"Shibata, Shibata District, Miyagi Prefecture, Japan",5321,1,2,9,0,2,0,1
4.79,62,"中野市, 長野県, Japan",3683,0,0,5,1,0,0,1
4.96,259,"Ueda, Nagano Prefecture, Japan",3683,0,1,4,0,1,0,1
4.77,146,"熊本市, 熊本県, Japan",9227,1,1,5,0,1,0,1
4.96,28,"Tamba-Sasayama, Hyogo, Japan",6243,1,2,6,0,2,0,1
4.88,50,"Shimogyō-ku, Kyoto, Kyoto, Japan",6295,2,4,9,0,4,0,1
4.96,288,"高松市, 香川県, Japan",13639,1,2,6,0,2,0,1
4.79,80,"Sagamihara, Kanagawa, Japan",31928,5,1,16,0,1,0,1
4.73,282,"Kyoto-shi, Kyoto Prefecture, Japan",3262,5,1,2,0,1,0,1
4.9,22,"Kawazu, Kamo District, Shizuoka, Japan",16787,1,3,8,0,3,0,1
4.97,226,"津山市加茂町, 岡山県, Japan",10676,1,3,9,0,3,0,1
4.96,224,"高山市神明町, 岐阜県, Japan",20401,1,2,6,0,2,0,1
4.8,87,"Takayama, Gifu, Japan",7286,2,2,6,0,2,0,1
4.71,32,"Awaji, Hyogo, Japan",9967,1,4,16,0,4,0,1
4.93,261,"西牟婁郡, 和歌山県, Japan",2307,1,2,4,0,2,0,1
4.95,198,"Itoshima-shi, Fukuoka-ken, Japan",5807,1,2,5,0,2,0,1
5.0,20,"Kiryu, Gunma, Japan",12603,2,2,12,0,2,0,1
4.95,131,"Kyoto-shi, Kyoto-fu, Japan",4989,5,1,4,0,1,0,1
4.75,116,"京都市, 京都府, Japan",4721,2,3,7,0,3,0,1
4.93,90,"Takayama-shi, Gifu-ken, Japan",26230,1,2,6,0,2,0,1
4.7,30,"Takayama-shi, Gifu-ken, Japan",23338,5,4,8,0,4,0,1
4.58,65,"Izumo, Shimane, Japan",10086,1,0,6,0,0,1,1
4.86,138,"Sumiyoshi-ku, Ōsaka-shi, Ōsaka-fu, Japan",8895,1,3,5,0,3,0,1
4.65,219,"Kyoto, Kyoto Prefecture, Japan",2262,0,1,5,0,1,0,1
4.8,177,"Atami-shi, Shizuoka-ken, Japan",13383,1,4,15,0,4,0,1
4.94,182,"京都市上京区, 京都府, Japan",3326,0,1,2,0,1,0,1
4.93,46,"Iida, Nagano, Japan",9578,1,4,16,0,4,0,1
4.91,11,"Arita, Nishimatsuura District, Saga, Japan",15365,5,2,4,0,2,0,1
4.97,108,"Ikoma-shi, Nara-ken, Japan",5321,1,2,5,0,2,0,1
4.66,193,"京都市東山区, 京都府, Japan",24287,1,2,5,0,2,0,1
4.89,135,"京都市下京区, 京都府, Japan",11541,2,3,9,0,3,0,1
4.98,192,"Kyoto, Kyoto Prefecture, Japan",26448,5,3,5,0,3,0,1
4.78,131,"京都市, 京都府, Japan",9581,2,3,5,0,3,0,1
4.94,156,"Shimogyō-ku, Kyōto-shi, Kyōto-fu, Japan",6750,1,2,6,0,2,0,1
4.97,124,"Imabari-shi, Ehime-ken, Japan",11424,5,2,8,0,2,0,1
4.81,221,"Hakone-Machi, Ashigarashimo District, Kanagawa Prefecture, Japan",10492,1,1,7,0,1,0,1
4.94,127,"Kyōto-shi, Kyōto-fu, Japan",4663,1,1,3,0,1,0,1
4.83,40,"Chizu, Yazu-gun, Tottori, Japan",17195,5,3,8,0,3,0,1
4.79,96,"京都市, 京都府, Japan",3159,0,1,2,0,1,0,1
4.62,225,"Kamakura-shi, Kanagawa-ken, Japan",21975,3,3,16,0,3,0,1
4.9,41,"Nichinan, Miyazaki, Japan",3326,1,1,5,0,1,0,1
4.96,26,"Kyoto, Japan",4249,5,1,3,0,1,0,1
4.73,84,"Ishigaki-shi, Okinawa-ken, Japan",18142,1,2,5,0,2,0,1
4.92,97,"Nishinari-ku, Ōsaka-shi, Ōsaka-fu, Japan",4073,5,2,6,0,2,0,1
4.97,34,"Kazo-shi, Saitama-ken, Japan",14596,1,1,4,0,1,0,1
4.91,132,"東広島市, 広島県, Japan",4756,5,2,7,0,2,0,1
4.77,274,"Kyoto, Kyoto Prefecture, Japan",6734,1,3,7,0,3,0,1
4.66,194,"Kyōto-shi, Kyōto-fu, Japan",6295,5,2,5,0,2,0,1
4.9,62,"Yame-shi, Fukuoka-ken, Japan",3473,5,3,8,0,3,0,1
4.98,242,"Sumida, Tokyo, Japan",8951,1,2,6,0,2,0,1
4.96,51,"Nara, Japan",4681,1,1,3,0,1,0,1
4.91,89,"Shimada-shi, Shizuoka-ken, Japan",12670,1,3,10,0,3,0,1
4.73,66,"Minami-ku, Kyoto, Kyoto, Japan",3369,2,3,8,0,3,0,1
4.94,100,"Kita-ku, Ōsaka-shi, Ōsaka-fu, Japan",5258,1,1,3,0,1,0,1
4.82,145,"松山市岩崎町, 愛媛県, Japan",3789,1,2,9,0,2,0,1
5.0,12,"Minato-ku, Osaka, Osaka, Japan",24481,2,4,10,0,4,0,1
4.71,51,"Kotohira-chō, Nakatado-gun, Kagawa-ken, Japan",10900,1,3,10,0,3,0,1
4.71,123,"国頭郡, 沖縄県, Japan",11658,1,3,10,0,3,0,1
4.85,47,"Hokuto, Yamanashi Prefecture, Japan",11366,5,2,4,0,2,0,1
4.83,75,"Shimoda, Shizuoka, Japan",11982,5,2,9,0,2,0,1
4.93,164,"美作市, 岡山県, Japan",19955,0,3,12,0,3,0,1
4.94,136,"京都市, 京都府, Japan",14281,5,2,5,0,2,0,1
4.89,131,"東大阪市, 大阪府, Japan",3277,0,1,2,0,1,0,1
4.94,79,"Higashiyama-ku, Kyōto-shi, Kyōto-fu, Japan",13394,1,1,5,0,1,0,1
4.96,68,"八女市, 福岡県, Japan",4324,0,1,6,0,1,0,1
4.88,42,"Higashiyama-ku, Kyoto, Kyoto, Japan",12870,3,3,8,0,3,0,1
4.97,288,"Higashiyama-ku, Kyoto-shi, Japan",19955,5,3,6,0,3,0,1
4.97,30,"高山市, 岐阜, Japan",12970,1,2,6,0,2,0,1
4.84,197,"大正区, 大阪市, Japan",4073,5,2,4,0,2,0,1
4.98,40,"Kitaakita  , Akita, Japan",2341,0,2,4,1,2,0,1
4.87,38,"Chizu, Yazu-gun, Tottori, Japan",11740,1,3,6,0,3,0,1
4.96,53,"Kita-ku, Okayama-shi, Okayama-ken, Japan",19948,1,2,8,0,2,0,1
4.89,148,"京都市, 京都府, Japan",22096,3,2,9,0,2,0,1
4.77,62,"Hakone, Ashigarashimo-gun, Kanagawa, Japan",16903,1,4,12,0,4,0,1
4.96,24,"大阪市, 大阪府, Japan",16812,5,6,8,0,6,0,1
4.79,78,"Fujiyoshidashi, Yamanashi, Japan",13913,1,3,13,0,3,0,1
4.93,102,"京都市, 京都府, Japan",10159,1,2,8,0,2,0,1
4.95,58,"Shimanto, Kōchi Prefecture, Japan",5721,0,1,3,0,1,0,1
4.91,23,"Totsukawa, Yoshino, Nara, Japan",7317,1,2,6,0,2,0,1
4.94,191,"Nagahama-shi, Shiga-ken, Japan",1979,0,1,2,0,1,0,1
4.83,79,"Minami-ku, Kyoto, Kyoto, Japan",10139,5,3,9,0,3,0,1
4.52,27,"Nakijin, Kunigami District, Okinawa, Japan",12823,1,1,5,0,1,0,1
4.88,25,Japan,3426,5,4,11,0,4,0,1
4.73,146,"Shinagawa City, Tōkyō-to, Japan",8743,1,2,12,0,2,0,1
4.74,109,"東伯郡, 鳥取県, Japan",5027,0,1,9,0,1,0,1
4.81,64,"Shimogyō-ku, Kyoto, Kyoto, Japan",1602,5,1,2,0,1,0,1
4.95,80,"Kita-ku, Kyōto-shi, Kyōto-fu, Japan",6800,1,2,9,0,2,0,1
4.97,61,"川越市, 埼玉県, Japan",6701,1,1,5,0,1,0,1
4.93,124,"飯田市, 長野県, Japan",4037,0,1,3,1,1,0,1
4.99,72,"Kita-ku, Tōkyō-to, Japan",10640,1,2,6,0,2,0,1
4.9,162,"Yamanouchi-machi, Nagano-ken, Japan",2594,0,1,3,0,1,0,1
4.73,26,"Hida, Gifu, Japan",8219,1,2,9,0,2,0,1
4.98,122,"Tatsuno-machi, Nagano-ken, Japan",4706,1,3,8,0,3,0,1
4.97,241,"南都留郡, 山梨県, Japan",3334,0,1,2,0,1,0,1
4.52,313,"Tamano-shi, Okayama, Japan",2328,0,1,3,0,1,0,1
4.89,158,"Shimogyō-ku, Kyōto-shi, Kyōto-fu, Japan",6699,5,2,6,0,2,0,1
4.9,40,"Shimogyō-ku, Kyōto-shi, Kyōto-fu, Japan",44485,2,3,6,0,3,0,1
4.78,9,"Minami Ward, Kyoto, Kyoto, Japan",4872,1,2,5,0,2,0,1
4.93,85,"京都市, 京都府, Japan",2273,0,1,3,0,1,0,1
4.85,197,"小田原市, 神奈川県, Japan",5945,0,1,3,0,1,0,1
4.83,171,"京都市中京区, 京都府, Japan",2751,5,2,5,0,2,0,1
4.92,100,"Tonosho, Shozu District, Kagawa, Japan",5987,1,2,4,0,2,0,1
4.98,44,"Tsu, Mie, Japan",3991,0,2,6,0,2,0,1
4.86,76,"Susaki-shi, Kōchi-ken, Japan",16030,0,2,12,0,2,0,1
4.86,108,"京都市, 京都府, Japan",13468,5,3,7,0,3,0,1
4.98,163,"Takamatsu, Kagawa, Japan",8676,2,6,11,0,6,0,1
4.66,30,"Nachikatsuura, Higashimuro District, Wakayama, Japan",6820,1,4,10,0,4,0,1
4.91,142,"Chichibu, Saitama Prefecture, Japan",7982,0,1,5,0,1,0,1
4.85,99,"Kyoto, Kyoto Prefecture, Japan",4796,5,2,4,0,2,0,1
4.77,81,"Tamano, Okayama, Japan",7902,1,2,7,0,2,0,1
4.82,11,"Taito City, Tōkyō-to, Japan",7672,1,2,4,0,2,0,1
4.92,104,"Echizen-shi, Fukui-ken, Japan",3326,0,5,9,0,5,0,1
4.95,125,"Kita-ku, Kyōto-shi, Kyōto-fu, Japan",6718,1,3,5,0,3,0,1
4.73,83,"Yufu-shi, Ōita-ken, Japan",5875,5,4,7,0,0,1,1
4.94,157,"Kyōto-shi, Kyōto-fu, Japan",12221,1,2,9,0,2,0,1
4.73,78,"高山市, 岐阜県, Japan",13887,0,1,5,0,1,0,1
4.89,45,"Takahama-chō, Ōi-gun, Fukui-ken, Japan",14164,5,2,8,0,2,0,1
4.89,38,"Hayama, Miura District, Kanagawa, Japan",29144,1,4,14,0,4,0,1
4.71,58,"Nishinari-ku, Osaka, Osaka, Japan",4663,5,3,8,0,3,0,1
5.0,10,"Kizugawa, Kyoto, Japan",3165,0,3,7,0,3,0,1
4.95,22,"Kumano, Mie, Japan",3497,1,3,10,0,3,0,1
4.84,246,"京都市東山区, 京都府, Japan",3824,1,2,4,0,2,0,1
4.83,152,"Itoshima, Fukuoka, Japan",15772,1,3,16,0,3,0,1
4.95,147,"Ueda-shi, Nagano-ken, Japan",3683,0,1,4,0,1,0,1
4.97,58,"Kyoto City, Kyoto, Japan",10128,1,2,5,0,2,0,1
4.55,116,"Gamagōri-shi, Aichi-ken, Japan",1330,0,1,11,0,1,0,1
4.8,120,"Annaka-shi, Gunma-ken, Japan",21217,1,4,12,0,4,0,1
4.89,61,"京都市 東山区 新橋通大和大路東入, 京都府, Japan",6381,5,2,5,0,2,0,1
4.88,49,"Takaoka-shi, Toyama-ken, Japan",19972,0,1,6,0,1,0,1
4.96,297,"南都留郡, 山梨県, Japan",3264,5,1,3,0,1,0,1
5.0,3,"Nachikatsuura, Higashimuro-gun, Wakayama, Japan",5362,5,5,8,0,5,0,1
4.82,60,"Nara Shi, Nara Ken, Japan",8178,2,1,9,0,1,0,1
4.94,31,"Kanazawa, Ishikawa, Japan",12800,5,3,8,0,3,0,1
4.71,35,"Shimogyō-ku, Kyoto, Kyoto, Japan",1731,5,1,2,0,1,0,1
4.88,34,"高山市, 岐阜県, Japan",9443,5,1,3,0,1,0,1
4.9,29,"Noto, Hōsu-gun, Ishikawa, Japan",8231,5,3,6,0,3,0,1
4.61,23,"Hakone, Ashigarashimo-gun, Kanagawa, Japan",39729,3,3,15,0,3,0,1
4.89,117,"糸島市, 福岡県, Japan",24292,2,1,16,0,1,0,1
4.98,54,"Shimanto-shi, Kōchi-ken, Japan",4523,0,1,2,0,1,0,1
4.86,243,"Matsumoto-shi, Nagano-ken, Japan",17989,5,4,7,0,4,0,1
4.67,33,"京都市, 京都府, Japan",5922,1,3,5,0,3,0,1
4.92,108,"Chigasaki-shi, Kanagawa-ken, Japan",4357,0,1,2,0,1,0,1
4.93,45,"Kamigyō-ku, Kyōto-shi, Kyōto-fu, Japan",4663,1,1,2,0,1,0,1
4.78,63,"Meiwa-cho, Taki-gun, Mie-ken, Japan",6816,1,2,5,0,2,0,1
4.92,13,"Neyagawa, Osaka, Japan",2623,5,5,15,0,5,0,1
4.84,58,"京都府, Japan",4896,0,1,3,0,1,0,1
5.0,32,"Nagano, Japan",8031,1,2,4,0,2,0,1
5.0,10,"Saito, Miyazaki, Japan",2570,1,1,6,0,1,0,1
4.87,52,"Tsuru, Yamanashi, Japan",15330,1,1,7,0,1,0,1
4.65,48,"Takayama, Gifu, Japan",7982,0,1,4,1,1,0,1
4.92,39,"Nagahama-shi, Shiga-ken, Japan",3326,1,3,10,0,3,0,1
4.75,24,"Beppu, Oita, Japan",1418,0,1,0,0,1,0,1
4.95,95,"Ueda-shi, Nagano-ken, Japan",4855,0,1,5,0,1,0,1
4.74,73,"静岡市, 静岡県, Japan",5687,1,1,13,0,1,0,1
4.91,92,"Kyōto-shi, Kyōto-fu, Japan",13325,5,2,5,0,2,0,1
4.93,29,"Takayama-shi, Gifu-ken, Japan",12444,5,2,6,0,2,0,1
4.82,65,"Yokohama-shi, Kanagawa-ken, Japan",8915,5,2,6,0,2,0,1
4.81,26,"Kanazawa, Ishikawa, Japan",26662,1,2,10,0,2,0,1
4.54,24,"Saku-shi, Nagano-ken, Japan",2341,0,5,16,0,5,0,1
4.91,23,"Tanabe, Wakayama, Japan",16728,1,2,6,0,2,0,1
4.83,24,"Nakagyō-ku, Kyoto, Kyoto, Japan",7125,5,2,4,0,2,0,1
4.85,73,"Nakijin-son, Kunigami-gun, Okinawa-ken, Japan",4275,5,3,6,0,3,0,1
4.84,67,"石垣市, 沖縄県, Japan",2623,0,1,2,0,1,0,1
4.95,21,"京都市, 京都府, Japan",11423,1,2,5,0,2,0,1
4.87,15,"南巨摩郡, 山梨県, Japan",6412,0,1,4,0,1,0,1
4.8,10,"Mino, Gifu, Japan",11973,1,2,8,0,2,0,1
